ID,Prediction
285,0.04
286,0.78
287,0.13
288,0.48
289,0.0
290,0.26
291,0.29
292,0.98
293,0.01
294,0.12
295,0.08
296,0.0
297,0.74
298,0.76
299,0.09
300,0.1
301,0.78
302,0.0
303,0.01
304,0.09
305,0.06
306,0.6
307,0.0
308,0.74
309,0.0
310,0.25
311,0.05
312,0.38
313,0.0
314,0.08
315,0.01
316,0.04
317,0.85
318,0.11
319,0.54
320,0.01
321,0.0
322,0.07
323,0.26
324,0.17
325,0.6
326,0.01
327,0.0
328,0.0
329,0.01
330,0.0
331,0.52
332,0.18
333,0.26
334,0.0
335,0.03
336,0.0
337,0.43
338,0.08
339,0.12
340,0.89
341,0.19
342,0.76
343,0.08
344,0.0
345,0.73
346,0.8
347,0.0
348,0.95
349,0.79
350,0.36
351,0.0
352,0.45
353,0.36
354,0.82
355,0.29
356,0.0
357,0.0
358,0.12
359,0.3
360,0.39
361,0.0
362,0.06
363,0.26
364,0.45
365,0.05
366,0.45
367,0.01
368,0.52
369,0.18
370,0.99
371,0.07
372,0.3
373,0.0
374,0.02
375,0.11
376,0.11
377,0.1
378,0.03
379,0.21
380,0.0
381,0.09
382,0.0
383,0.01
384,0.04
385,0.02
386,0.0
387,0.9
388,0.04
389,0.02
390,0.05
391,0.08
392,0.82
393,0.0
394,0.06
395,0.8
396,0.86
397,0.46
398,0.51
399,0.45
400,0.44
401,0.15
402,0.0
403,0.03
404,0.09
405,0.13
406,0.11
407,0.01
408,0.43
409,0.77
410,0.13666666666666666
411,0.99
412,0.04
413,0.0
414,0.32
415,0.0
416,0.44
417,0.34
418,0.41
419,0.0
420,0.0
421,0.0
422,0.02
423,0.0
424,0.96
425,0.16
426,0.11
427,0.5
428,0.0
429,0.12
430,0.14
431,0.35
432,0.41
433,0.0
434,0.33
435,0.17
436,0.12
437,0.7
438,0.08
439,0.0
440,0.0
441,0.69
442,0.97
443,0.0
444,0.56
445,0.26
446,0.01
447,0.0
448,0.01
449,0.43
450,0.79
451,1.0
452,0.0
453,0.04
454,0.71
455,0.01
456,0.0
457,0.01
458,0.41
459,0.03
460,0.0
461,0.12
462,0.49
463,0.42
464,0.01
465,0.05
466,0.0
467,0.07
468,0.01
469,0.32
470,0.58
471,0.4
472,0.07
473,0.23
474,0.0
475,0.75
476,0.0
477,0.43
478,0.03
479,0.83
480,0.07
481,0.86
482,0.02
483,0.08
484,0.69
485,0.0
486,0.08
487,0.71
488,0.57
489,0.55
490,0.23
491,0.0
492,0.01
493,0.0
494,0.0
495,0.12
496,0.0
497,0.14
498,0.89
499,0.54
500,0.15
501,0.64
502,0.0
503,0.96
504,0.0
505,0.01
506,0.71
507,0.01
508,0.0
509,0.02
510,0.1225
511,0.12
512,0.66
513,0.62
514,0.19
515,0.05
516,0.86
517,0.04
518,0.13
519,0.81
520,0.22
521,0.0
522,0.03
523,0.28
524,0.0
525,0.96
526,0.78
527,0.01
528,0.17
529,0.1
530,0.6
531,0.0
532,0.65
533,0.03
534,0.0
535,0.18
536,0.0
537,0.6
538,0.05
539,0.0
540,0.9
541,0.0
542,0.83
543,0.05
544,0.0
545,0.07
546,0.12
547,0.95
548,0.41
549,0.0
550,0.23
551,0.97
552,0.95
553,0.0
554,0.0
555,0.56
556,0.0
557,0.01
558,0.44
559,0.18
560,0.83
561,0.11
562,0.8
563,0.77
564,0.02
565,0.86
566,0.06
567,0.43
568,0.88
569,0.02
570,0.08
571,0.0
572,0.31
573,0.17
574,0.45
575,0.1
576,0.23
577,0.0
578,0.01
579,0.04
580,0.0
581,0.0
582,0.07
583,0.39
584,0.57
585,0.64
586,0.04
587,0.8
588,0.74
589,0.01
590,0.02
591,0.21
592,0.0
593,0.0
594,0.0
595,0.88
596,0.08
597,0.35
598,0.07
599,0.01
600,0.02
601,0.51
602,0.0
603,0.01
604,0.57
605,0.0
606,0.65
607,0.11
608,0.0
609,0.03
610,0.18
611,0.36
612,0.29
613,0.0
614,0.04
615,0.68
616,0.05
617,0.0
618,0.02
619,0.57
620,0.01
621,0.16
622,0.54
623,0.67
624,0.9
625,0.0
626,0.0
627,0.24
628,0.8
629,0.32
630,0.05
631,0.0
632,0.75
633,0.03
634,0.02
635,0.07
636,0.02
637,0.0
638,0.38
639,0.34
640,0.98
641,0.39
642,0.0
643,0.12
644,0.01
645,1.0
646,0.45
647,0.85
648,0.0
649,0.79
650,0.0
651,0.27
652,0.02
653,0.28
654,0.38
655,0.0
656,0.58
657,0.71
658,0.0
659,0.69
660,0.95
661,0.22
662,0.08
663,0.1
664,0.61
665,0.74
666,0.01
667,0.01
668,0.29
669,0.0
670,0.0
671,0.0
672,0.03
673,0.0
674,0.25
675,0.03
676,0.21
677,0.0
678,0.0
679,0.0
680,0.07
681,0.36
682,0.14
683,0.01
684,0.44
685,0.02
686,0.03
687,0.37
688,0.1
689,0.58
690,0.0
691,0.04
692,0.03
693,0.48
694,0.29
695,0.98
696,0.45
697,0.1
698,0.05
699,0.0
700,0.09
701,0.07
702,0.25
703,0.36
704,0.0
705,0.0
706,0.30166666666666664
707,0.01
708,0.06
709,0.0
710,0.27
711,0.01
712,0.15
713,0.02
714,0.0
715,0.0
716,0.56
717,0.07
718,0.18
719,0.19
720,0.98
721,0.48
722,0.04
723,0.15
724,0.02
725,0.04
726,0.33
727,0.02
728,0.7
729,0.19
730,0.08
731,0.01
732,0.04
733,0.04
734,0.88
735,1.0
736,0.11
737,0.06
738,0.93
739,0.02
740,0.58
741,0.2
742,0.49
743,0.0
744,0.0
745,0.0
746,0.04
747,0.0
748,0.0
749,0.0
750,0.47
751,0.19
752,0.05
753,0.34
754,0.0
755,0.01
756,0.05
757,0.0
758,0.05
759,0.66
760,0.01
761,0.37
762,0.42
763,0.0
764,0.44
765,0.45
766,0.05
767,0.58
768,0.0
769,0.14
770,0.1
771,0.71
772,0.49
773,0.02
774,0.03
775,0.04
776,0.63
777,0.02
778,0.54
779,0.14
780,0.0
781,0.19
782,0.76
783,0.25
784,0.35
785,0.66
786,0.44
787,0.32
788,0.06
789,0.59
790,0.0
791,0.05
792,0.0
793,0.85
794,0.0
795,0.04
796,0.11
797,0.64
798,0.28
799,0.0
800,0.11
801,0.97
802,0.0
803,0.32
804,0.25
805,0.43
806,0.55
807,0.0
808,0.82
809,0.02
810,0.26
811,0.09
812,0.02
813,0.0
814,0.02
815,0.02
816,0.0
817,0.13
818,0.0
819,0.0
820,0.02
821,0.64
822,0.0
823,0.21
824,0.0
825,0.01
826,0.0
827,0.0
828,0.35
829,0.97
830,0.08
831,0.61
832,0.04
833,0.27
834,0.1
835,0.0
836,0.94
837,0.0
838,0.73
839,0.85
840,0.87
841,0.01
842,0.02
843,0.04
844,0.19
845,0.24
846,0.5
847,0.08
848,0.01
849,0.65
850,0.99
851,0.72
852,0.07
853,0.0
854,0.22
855,0.26
856,0.01
857,0.0
858,0.18
859,0.0
860,0.01
861,0.01
862,0.0
863,0.03
864,0.05
865,0.23
866,0.82
867,0.15
868,0.19
869,0.0
870,0.05
871,0.63
872,0.0
873,0.96
874,0.2
875,0.01
876,0.09
877,0.0
878,0.0
879,0.04
880,0.01
881,0.04
882,0.02
883,0.32
884,0.0
885,0.0
886,0.0
887,0.24
888,0.04
889,0.33
890,0.27
891,0.03
892,0.71
893,0.0
894,0.02
895,0.76
896,0.0
897,0.47
898,0.0
899,0.08
900,0.0
901,0.08
902,0.54
903,0.19
904,0.09
905,0.18
906,0.3
907,0.7
908,0.73
909,0.78
910,0.6
911,0.0
912,0.01
913,0.14
914,0.0
915,0.05
916,0.19
917,0.31
918,0.01
919,0.0
920,0.0
921,0.0
922,0.36
923,0.01
924,0.01
925,1.0
926,0.24
927,0.18
928,0.54
929,0.0
930,0.82
931,0.0
932,0.16
933,0.02
934,0.01
935,0.07
936,0.1
937,0.09
938,0.47
939,0.0
940,0.48
941,0.0
942,0.57
943,0.0
944,0.0
945,0.03
946,0.08
947,0.01
948,0.55
949,0.68
950,0.04
951,0.06
952,0.02
953,0.0
954,0.0
955,0.06
956,0.57
957,0.01
958,0.29
959,0.18
960,0.94
961,0.24
962,0.53
963,0.48
964,0.0
965,0.97
966,0.92
967,0.0
968,0.44
969,0.01
970,0.0
971,0.27
972,0.0
973,0.15
974,0.93
975,0.12
976,0.01
977,0.0
978,0.94
979,0.0
980,0.13
981,0.0
982,0.1
983,0.12
984,0.14
985,0.0
986,0.42
987,0.99
988,0.06
989,0.3
990,0.0
991,0.14
992,0.01
993,0.86
994,0.74
995,0.79
996,0.0
997,0.05
998,0.01
999,0.24
1000,0.03
1001,0.47
1002,0.54
1003,0.03
1004,0.71
1005,0.01
1006,0.1
1007,0.23
1008,0.01
1009,0.02
1010,0.82
1011,0.41
1012,0.33
1013,0.0
1014,0.0
1015,0.86
1016,0.83
1017,0.01
1018,0.88
1019,0.04
1020,0.02
1021,0.6
1022,0.41
1023,0.09
1024,0.31
1025,0.0
1026,0.0
1027,0.5
1028,0.01
1029,0.0
1030,0.02
1031,0.27
1032,0.0
1033,0.0
1034,0.01
1035,0.01
1036,0.1
1037,0.07
1038,0.67
1039,0.02
1040,0.11
1041,0.27
1042,0.82
1043,0.0
1044,0.74
1045,0.95
1046,0.52
1047,1.0
1048,0.0
1049,0.0
1050,0.26
1051,0.02
1052,0.99
1053,0.15
1054,0.59
1055,0.55
1056,0.94
1057,0.0
1058,0.35
1059,0.43
1060,0.02
1061,0.47
1062,0.05
1063,0.14
1064,0.0
1065,0.0
1066,0.0
1067,0.05
1068,0.39
1069,0.12
1070,0.0
1071,0.0
1072,0.02
1073,0.08
1074,0.62
1075,0.0
1076,0.11
1077,0.0
1078,0.02
1079,0.0
1080,0.0
1081,0.0
1082,0.01
1083,0.53
1084,0.12
1085,0.0
1086,0.0
1087,0.43
1088,0.05
1089,0.0
1090,0.0
1091,0.0
1092,0.23
1093,0.2
1094,0.15
1095,0.0
1096,0.2
1097,0.02
1098,0.0
1099,0.48
1100,0.03
1101,0.93
1102,0.97
1103,0.14
1104,0.0
1105,0.17
1106,0.0
1107,0.06
1108,0.35
1109,0.4
1110,0.1
1111,1.0
1112,0.22
1113,0.01
1114,0.92
1115,0.78
1116,0.0
1117,0.05
1118,0.4
1119,0.0
1120,0.01
1121,0.19
1122,0.14
1123,0.01
1124,0.15
1125,0.76
1126,0.45
1127,0.0
1128,0.1
1129,0.0
1130,0.08
1131,0.03
1132,0.01
1133,0.0
1134,0.72
1135,0.0
1136,0.94
1137,0.01
1138,0.03
1139,0.15
1140,0.48
1141,0.28
1142,0.01
1143,0.0
1144,0.16
1145,0.03
1146,0.05
1147,0.0
1148,0.0
1149,0.0
1150,0.06
1151,0.33
1152,0.02
1153,0.06
1154,0.02
1155,0.65
1156,0.12
1157,0.79
1158,0.17
1159,0.18
1160,0.03
1161,0.0
1162,0.02
1163,0.05
1164,0.45
1165,0.33
1166,0.14
1167,0.08
1168,0.2
1169,0.0
1170,0.23
1171,0.71
1172,0.0
1173,0.0
1174,0.79
1175,0.09
1176,0.0
1177,0.33
1178,0.16
1179,0.15
1180,0.0
1181,0.0
1182,0.05
1183,0.64
1184,0.62
1185,0.0
1186,0.4
1187,0.78
1188,0.0
1189,0.0
1190,0.98
1191,0.0
1192,0.0
1193,0.0
1194,0.03
1195,0.0
1196,0.13
1197,0.11
1198,0.98
1199,0.01
1200,0.0
1201,0.98
1202,0.21
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.04
1208,0.33
1209,0.56
1210,0.23
1211,0.07
1212,0.21
1213,0.02
1214,0.03
1215,0.62
1216,0.88
1217,0.61
1218,0.7
1219,0.0
1220,0.02
1221,0.15
1222,0.13
1223,0.17
1224,0.2
1225,0.49
1226,0.74
1227,0.81
1228,0.22
1229,0.0
1230,0.19
1231,0.94
1232,0.01
1233,0.03
1234,0.03
1235,0.15
1236,0.05
1237,0.86
1238,0.0
1239,0.38
1240,0.21
1241,0.2
1242,0.0
1243,0.29
1244,0.05
1245,0.0
1246,0.53
1247,0.04
1248,0.0
1249,0.01
1250,0.19
1251,0.0
1252,0.05
1253,0.09
1254,0.0
1255,0.0
1256,0.06
1257,0.02
1258,0.0
1259,0.17
1260,0.19928571428571432
1261,0.17
1262,0.08
1263,0.0
1264,0.3
1265,0.63
1266,0.48
1267,0.53
1268,0.45
1269,0.05
1270,0.07
1271,0.76
1272,0.75
1273,0.05
1274,0.02
1275,1.0
1276,0.34
1277,0.0
1278,0.69
1279,0.35
1280,0.97
1281,0.09
1282,0.04
1283,0.6
1284,0.01
1285,0.24
1286,0.98
1287,0.18
1288,0.82
1289,0.3
1290,0.0
1291,0.22
1292,0.97
1293,0.04
1294,0.01
1295,0.83
1296,0.0
1297,0.0
1298,0.58
1299,0.0
1300,0.0
1301,0.47
1302,0.04
1303,0.0
1304,0.03
1305,0.06
1306,0.49
1307,0.62
1308,0.33
1309,0.57
1310,0.03
1311,0.0
1312,1.0
1313,0.02
1314,0.01
1315,0.16
1316,0.22
1317,0.0
1318,0.04
1319,0.3
1320,0.71
1321,0.98
1322,0.03
1323,0.0
1324,0.02
1325,0.0
1326,0.72
1327,0.09
1328,0.18
1329,0.05
1330,0.31
1331,0.1
1332,0.01
1333,0.27
1334,0.3
1335,0.66
1336,0.07
1337,0.03
1338,0.35
1339,0.01
1340,0.15
1341,0.01
1342,0.6
1343,0.02
1344,0.2
1345,0.84
1346,0.11
1347,0.18
1348,0.03
1349,0.43
1350,0.26
1351,0.02
1352,0.01
1353,0.23
1354,0.16
1355,0.0
1356,0.09
1357,0.39
1358,0.44
1359,0.01
1360,0.03
1361,0.0
1362,0.75
1363,0.66
1364,0.0
1365,0.0
1366,0.08
1367,0.0
1368,0.01
1369,0.0
1370,0.48
1371,0.99
1372,0.79
1373,0.35
1374,0.11
1375,0.0
1376,0.14
1377,0.39
1378,0.14
1379,0.12
1380,0.0
1381,0.61
1382,0.0
1383,0.28
1384,0.04
1385,0.01
1386,0.0
1387,0.01
1388,0.6
1389,0.48
1390,0.0
1391,0.08
1392,0.0
1393,0.0
1394,0.0
1395,0.51
1396,0.6
1397,0.0
1398,0.08
1399,0.0
1400,0.23
1401,0.5
1402,0.25
1403,0.04
1404,0.63
1405,0.05
1406,0.0
1407,0.03
1408,0.19
1409,0.05
1410,0.03
1411,0.65
1412,0.02
1413,0.0
1414,0.7
1415,0.01
1416,0.0
1417,0.68
1418,0.3
1419,0.97
1420,0.0
1421,0.11
1422,0.0
1423,0.39
1424,0.21
1425,0.34
1426,0.32
1427,0.13
1428,0.16
1429,0.04
1430,0.74
1431,0.0
1432,0.41
1433,0.0
1434,0.09
1435,0.03
1436,0.01
1437,0.0
1438,0.01
1439,0.62
1440,0.08
1441,0.03
1442,0.0
1443,0.02
1444,0.91
1445,0.25
1446,0.0
1447,0.05
1448,0.53
1449,0.67
1450,0.0
1451,0.64
1452,0.99
1453,0.13
1454,0.05
1455,0.98
1456,0.13
1457,0.2
1458,0.53
1459,0.0
1460,0.75
1461,0.01
1462,0.02
1463,0.0
1464,1.0
1465,0.02
1466,0.06
1467,0.01
1468,0.98
1469,0.14
1470,0.31
1471,0.65
1472,0.23
1473,0.91
1474,0.08
1475,0.0
1476,0.66
1477,0.56
1478,0.08
1479,0.36
1480,0.01
1481,0.16
1482,0.11
1483,0.64
1484,0.42
1485,0.34
1486,0.02
1487,0.0
1488,0.36
1489,0.04
1490,0.0
1491,0.02
1492,0.0
1493,0.0
1494,0.0
1495,0.48
1496,0.17
1497,0.81
1498,0.45
1499,0.0
1500,0.02
1501,0.46
1502,0.0
1503,0.0
1504,0.0
1505,0.78
1506,0.04
1507,0.0
1508,0.03
1509,0.28
1510,0.03
1511,0.37
1512,0.03
1513,0.01
1514,0.49
1515,0.0
1516,0.02
1517,0.0
1518,0.4
1519,0.34
1520,0.03
1521,0.26
1522,0.0
1523,0.52
1524,0.88
1525,0.0
1526,0.63
1527,0.03
1528,0.03
1529,0.0
1530,0.0
1531,0.01
1532,0.26
1533,0.94
1534,0.0
1535,0.85
1536,0.62
1537,0.94
1538,0.0
1539,0.02
1540,0.32
1541,0.2
1542,0.24
1543,0.35
1544,0.64
1545,0.27
1546,0.0
1547,0.13
1548,0.42
1549,0.0
1550,0.03
1551,0.02
1552,0.01
1553,0.03
1554,0.22
1555,0.44
1556,0.0
1557,0.0
1558,0.81
1559,0.13
1560,0.55
1561,0.92
1562,0.03
1563,0.17
1564,0.06
1565,0.07
1566,0.0
1567,0.03
1568,0.13
1569,0.48
1570,0.01
1571,0.15
1572,0.73
1573,0.26
1574,0.86
1575,0.14
1576,0.06
1577,0.0
1578,0.01
1579,0.23
1580,0.89
1581,0.01
1582,0.17
1583,0.15
1584,0.47
1585,0.64
1586,0.05
1587,0.4
1588,0.25
1589,0.18
1590,0.05
1591,0.05
1592,0.0
1593,0.0
1594,0.03
1595,0.0
1596,0.75
1597,0.13
1598,0.13
1599,0.84
1600,0.0
1601,0.0
1602,0.0
1603,0.35
1604,0.01
1605,0.08
1606,0.99
1607,0.0
1608,0.02
1609,0.14
1610,0.08
1611,0.0
1612,0.0
1613,0.12
1614,0.0
1615,0.0
1616,0.05
1617,0.0
1618,0.88
1619,0.31
1620,0.0
1621,1.0
1622,0.8
1623,0.59
1624,0.03
1625,0.03
1626,0.62
1627,0.42
1628,0.15
1629,0.17
1630,0.7
1631,0.01
1632,0.25
1633,0.15
1634,0.04
1635,0.0
1636,0.0
1637,0.58
1638,0.16
1639,0.05
1640,0.1
1641,0.24
1642,0.65
1643,0.0
1644,0.0
1645,0.18
1646,0.0
1647,0.76
1648,0.03
1649,0.03
1650,0.08
1651,0.0
1652,0.01
1653,0.0
1654,0.48
1655,0.0
1656,0.0
1657,0.0
1658,0.71
1659,0.02
1660,0.67
1661,0.05
1662,0.0
1663,0.43
1664,0.24
1665,0.08
1666,0.53
1667,0.0
1668,0.34
1669,0.0
1670,0.01
1671,0.0
1672,0.0
1673,0.89
1674,0.0
1675,0.14
1676,0.02
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.16
1683,0.03
1684,0.63
1685,0.42
1686,0.0
1687,0.78
1688,0.37
1689,0.52
1690,0.31
1691,0.06
1692,0.18
1693,0.06
1694,0.0
1695,0.02
1696,0.1
1697,0.08
1698,0.01
1699,0.58
1700,0.0
1701,0.33
1702,0.02
1703,0.0
1704,0.0
1705,0.52
1706,0.02
1707,0.01
1708,0.0
1709,0.0
1710,0.01
1711,0.02
1712,0.05
1713,0.99
1714,0.0
1715,0.0
1716,0.0
1717,0.79
1718,0.29
1719,0.0
1720,0.15
1721,0.0
1722,0.27
1723,0.01
1724,0.01
1725,0.0
1726,0.18
1727,0.13
1728,0.37
1729,0.75
1730,0.01
1731,0.79
1732,0.77
1733,0.06
1734,0.07
1735,0.0
1736,0.93
1737,0.13
1738,0.0
1739,0.2625
1740,0.59
1741,0.33
1742,0.02
1743,0.0
1744,0.0
1745,0.11
1746,0.34
1747,0.0
1748,0.01
1749,0.72
1750,0.1
1751,0.05
1752,0.0
1753,0.4
1754,0.68
1755,0.43
1756,0.0
1757,0.28
1758,0.36
1759,0.0
1760,0.0
1761,0.4
1762,0.0
1763,0.02
1764,0.29
1765,0.5
1766,0.01
1767,0.15
1768,0.0
1769,0.93
1770,0.95
1771,0.0
1772,0.01
1773,0.94
1774,0.19
1775,0.22
1776,0.02
1777,0.22
1778,0.02
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.13
1785,0.0
1786,0.0
1787,0.24
1788,0.01
1789,0.1
1790,0.01
1791,0.33
1792,0.01
1793,0.0
1794,0.62
1795,0.75
1796,0.35
1797,0.01
1798,0.12
1799,0.02
1800,0.1
1801,0.64
1802,0.47
1803,0.45
1804,0.06
1805,0.94
1806,0.07
1807,0.0
1808,0.6
1809,0.32
1810,0.09
1811,0.32
1812,0.0
1813,0.08
1814,0.24
1815,0.03
1816,0.53
1817,0.05
1818,0.14
1819,0.37
1820,0.15
1821,0.67
1822,0.19
1823,0.0
1824,0.02
1825,0.0
1826,0.62
1827,0.03
1828,0.0
1829,0.05
1830,0.74
1831,0.02
1832,0.22
1833,0.0
1834,0.0
1835,0.72
1836,0.15
1837,0.02
1838,0.01
1839,0.81
1840,0.94
1841,0.0
1842,0.0
1843,0.0
1844,0.53
1845,0.04
1846,0.02
1847,0.0
1848,0.06
1849,0.0
1850,0.06
1851,0.97
1852,0.52
1853,0.05
1854,0.36
1855,0.15
1856,0.83
1857,0.0
1858,0.0
1859,0.02
1860,0.0
1861,0.88
1862,0.0
1863,0.0
1864,0.0
1865,0.12
1866,0.81
1867,0.01
1868,0.0
1869,0.0
1870,0.17
1871,0.06
1872,0.6
1873,0.0
1874,0.02
1875,0.07
1876,0.05
1877,0.14
1878,0.0
1879,0.09
1880,0.16
1881,0.13
1882,0.02
1883,0.88
1884,0.2
1885,0.01
1886,0.15
1887,0.0
1888,0.03
1889,0.0
1890,0.51
1891,0.42
1892,0.07
1893,0.1
1894,0.33
1895,0.0
1896,0.44
1897,0.43
1898,0.32
1899,0.12
1900,0.04
1901,0.02
1902,0.01
1903,0.01
1904,0.1
1905,0.0
1906,0.48
1907,0.01
1908,0.95
1909,0.55
1910,0.01
1911,0.48
1912,0.02
1913,0.01
1914,0.56
1915,0.09
1916,0.24
1917,0.25
1918,0.03
1919,0.0
1920,0.86
1921,0.95
1922,0.0
1923,0.07
1924,0.16
1925,0.23
1926,0.97
1927,0.0
1928,0.14
1929,0.0
1930,0.82
1931,0.03
1932,0.0
1933,0.0
1934,0.0
1935,0.01
1936,0.0
1937,0.28
1938,0.92
1939,0.6
1940,0.34
1941,0.0
1942,0.54
1943,0.69
1944,0.43
1945,0.7
1946,0.0
1947,0.07
1948,0.26
1949,0.0
1950,0.0
1951,0.25
1952,0.98
1953,0.07
1954,0.42
1955,0.13
1956,0.66
1957,0.09
1958,0.06
1959,0.11
1960,0.22
1961,0.0
1962,0.73
1963,0.39
1964,0.61
1965,0.4
1966,0.51
1967,0.01
1968,0.0
1969,0.34
1970,0.01
1971,0.5
1972,0.0
1973,0.13
1974,0.26
1975,0.07
1976,0.0
1977,0.0
1978,0.28
1979,0.07
1980,0.05
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.91
1987,0.13
1988,0.33
1989,0.9
1990,0.06
1991,0.0
1992,0.08
1993,0.61
1994,0.59
1995,0.0
1996,0.0
1997,0.01
1998,0.01
1999,0.31
2000,0.04
2001,0.32
2002,0.2
2003,0.0
2004,0.0
2005,0.03
2006,0.77
2007,0.0
2008,0.55
2009,0.78
2010,0.0
2011,0.27
2012,0.24
2013,0.52
2014,0.0
2015,0.02
2016,0.93
2017,0.71
2018,0.63
2019,0.18
2020,0.0
2021,0.19
2022,0.97
2023,0.0
2024,0.57
2025,0.99
2026,0.26
2027,0.22
2028,0.0
2029,0.02
2030,0.0
2031,0.97
2032,0.01
2033,0.07
2034,0.23
2035,0.16
2036,0.33
2037,0.02
2038,0.01
2039,0.32
2040,0.0
2041,0.48
2042,0.01
2043,0.28
2044,0.0
2045,0.04
2046,0.0
2047,0.02
2048,0.73
2049,0.02
2050,0.02
2051,0.0
2052,0.0
2053,0.39
2054,0.0
2055,0.32
2056,0.0
2057,0.39
2058,0.0
2059,0.02
2060,0.01
2061,0.09
2062,0.32
2063,0.0
2064,0.03
2065,0.0
2066,0.16
2067,0.0
2068,0.16
2069,0.0
2070,0.01
2071,0.0
2072,0.02
2073,0.02
2074,0.0
2075,0.0
2076,0.0
2077,0.74
2078,0.54
2079,0.4
2080,0.65
2081,0.0
2082,0.0
2083,0.01
2084,0.33
2085,0.04
2086,0.01
2087,0.97
2088,0.1
2089,0.0
2090,0.98
2091,0.43
2092,0.16
2093,0.11
2094,0.2
2095,0.12
2096,0.33
2097,0.26
2098,0.01
2099,0.0
2100,0.71
2101,0.03
2102,0.48
2103,0.02
2104,0.01
2105,0.47
2106,0.0
2107,0.16
2108,0.05
2109,0.06
2110,0.57
2111,0.0
2112,0.02
2113,0.05
2114,0.01
2115,0.51
2116,0.02
2117,0.19
2118,0.01
2119,0.34
2120,0.15
2121,0.0
2122,0.17
2123,0.99
2124,0.0
2125,0.01
2126,0.1
2127,0.43
2128,0.84
2129,0.09
2130,0.14
2131,0.35
2132,0.0
2133,0.19
2134,0.0
2135,0.0
2136,0.0
2137,0.09
